Raw Pibal
station_id,station_name,data_timestamp,station_elevation,wind_dir_surface,wind_speed_surface,pembacaan,azimuth,elevasi,sandi_pibal,penghentian_pengamatan,observer_name
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,16,104.7,36.7,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,17,105.6,37.0,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,18,107.8,38.2,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,19,110.5,39.7,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,20,114.7,41.6,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,21,117.2,42.7,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,22,121.7,43.7,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,23,124.7,43.9,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,24,127.8,44.0,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-11T00:00:00,456,200,6,25,130.0,44.0,"PPAA 61001 97340
55285 27005 01005 
77999=

PPBB 61001 97340
90/12 20006 33004 28007  
90345 29005 26507 27005  
90789 31009 30006 01505  
91012 01005 35507 35007=",BB,Zulqha Ariandi Al Zikri
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-06-22T06:00:00,456,100,9,1,9999,9999,"PPAA 72061 97340
NIL=

PPBB 72061 97340
NIL=",GA,M. Fauzan Fachrurozi
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,1,9999,9999,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,2,5.9,37.7,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,3,341.6,39.3,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,4,327.8,38.8,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,5,318,38.2,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,6,311.8,36.9,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,7,304.1,37.1,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,8,298.2,37.5,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,9,294.5,36.6,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,10,290.8,33.1,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,11,285.6,29.4,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,12,282.3,25.8,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,13,281.7,23,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,14,282.4,20.7,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,15,282.6,19.5,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,16,282.6,18.7,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,17,282.9,17.9,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,18,283.2,17.5,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,19,283.5,17.1,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,20,283.7,16.8,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-13T00:00:00,456,210,6,21,283.5,16.5,"PPAA 63001 97340
55285 09021 10023 
77999=

PPBB 63001 97340
90/13 21006 13007 09008  
907// 10526    
910// 10023=",BB,Mohammad Hasyim Hanif
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,1,9999,9999,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,2,181,38,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,3,189,36,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,4,193,34.5,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,5,196,34,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,6,199,33,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,7,201.8,33,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,8,201.8,33,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,9,202.5,33.8,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,10,204,34.5,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,11,204,36,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,12,205,37,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,13,206,38,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,14,207,39,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,15,209,40.5,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,16,213,41,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,17,215.5,42,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-31T12:00:00,456,320,3,18,215.5,42,"PPAA 81121 97340
55185 02503 
77999=

PPBB 81121 97340
90/12 32003 02008 02508  
90345 03508 03006 02503  
90678 04504 09003 09005=",MLC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,1,9999,9999,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,2,283.5,48.5,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,3,266.0,31.0,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,4,260.5,24.4,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,5,255.5,21.8,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,6,251.5,20.0,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,7,249.5,18.8,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,8,248.5,18.0,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,9,248.5,17.4,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,10,248.5,17.6,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,11,247.7,17.6,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,12,246.0,17.0,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,13,244.5,16.6,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,14,238.8,16.6,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-08T00:00:00,456,200,3,15,236.0,16.0,"PPAA 58001 97340
55185 06016 
77999=

PPBB 58001 97340
90/12 20003 08014 06518  
90345 06020 07020 06016  
9067/ 05022 03529=",BB,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-07-27T00:00:00,456,240,4,1,9999,9999,"PPAA 77001 97340
NIL=

PPBB 77001 97340
NIL=",GA,Andreas Yoga
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-15T06:00:00,456,360,12,1,9999,9999,"PPAA 65061 97340
NIL=

PPBB 65061 97340
NIL=",LL,Yenny Thenu
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,1,9999,9999,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,2,320.5,44.5,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,3,29.8,44.0,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,4,277.0,37.0,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,5,268.0,30.0,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,6,262.2,25.5,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,7,257.0,24.5,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,8,252.5,24.5,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,9,253.0,25.5,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,10,255.0,26.5,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,11,258.0,28.0,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,12,259.0,29.8,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,13,259.5,32.0,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,14,258.0,33.5,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,15,258.8,35.4,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,16,259.5,38.0,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-18T00:00:00,456,180,5,17,258.7,40.0,"PPAA 68001 97340
55185 13006 
77999=

PPBB 68001 97340
90/12 18005 24512 07516  
90345 05515 08007 13006  
90678 19501 16501 31502=",LIC,Luqmanul Hakim
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,1,9999,9999,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,2,238.0,79.8,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,3,239.0,83.7,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,4,197.8,77.7,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,5,204.8,67.7,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,6,205.5,50.3,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,7,208.5,42.5,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,8,210.5,36.5,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,9,211.0,31.5,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,10,212.5,28.5,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,11,214.5,28.0,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-17T00:00:00,456,0,0,12,216.6,27.3,"PPAA 67001 97340
55285 05012 11508 
77999=

PPBB 67001 97340
90/12 00000 09500 03005  
90346 03513 03018 06014  
9078/ 05514 03512   
91124 14506 19505 21507=",LIC,Mitra Agritami
